sentiment,comment
2,Khăn lau không có tác dụng 1 chút nào.đeo khẩu trang đơn giản mà vẫn bị hơi nước.
4,Chất lượng sản phẩm:Khá tốtt  Hàng giao khá nhanh.shop trả lời nhiệt tình.Chống hơi nước cũng khá tốt .đáng muaaa
3,Lau xong nhìn nhoè. Nói chung đỡ hơn xíu . Đc lúc phải lau tiếp
3,"Chất lượng kém, lau xong vẫn bám hơi nước"
2,"Sản phẩm chán, ko dai như mua của shop khác"
1,Sp ko có công dụng như quảng cáo
1,Sản phẩm không được chất lượng như quảng cáo .
3,"Giá bị xớ, giá mấy chỗ khác 35k, chỗ này gấp đôi😃"
4,"Xài ok, trừ 1 sao vì hộp bị móp 😁"
1,Dở ẹc luôn. K nên mua
4,"Mùi hôi hắc hắc khó chịu, làm nóng đúng quảg cáo"
1,Lau xong bị mờ kính
4,Tạm được
3,Đi mưa cũng k thấy. Đeo khẩu trang cũng bị
4,Chùi nhiều lần thì mới có tác dụng á  Nên 4
4,Chất lượng cũng ok
4,Tạm đuoc
3,Chất lượng sản phẩm:tạm được
1,Chất lượng sản phẩm:kém
2,Khăn nhỏ hơn trong hình
3,Khăn quá uớt nên lau bị nhem vệt nước
4,Được
4,"Giao hàng nhanh,"
4,Tạm ổn
4,-1 sao đóng gói
2,"Chất lượng sản phẩm:kh có giống quảng cáo, tệ"
3,Đặt 1 hộp 30 miếng mà chỉ giao 26 miếng 😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥
4,"ZXCVBNM,./\';LKJHGFDSAQWERTYUIOP[Ư123456789)(*&^%$"
1,Hàng ko tốt. Ko có khả năng chống hơi nước.
3,Mình đặt nhầm xong y/c hủy đơn mà shop từ chối luôn trong khi chỉ mới soạn hàng chứ chưa gửi cho đvvc :) mình đã nhắn xin lỗi vì đã đặt nhầm nhưng shop xem k rep :))) thái độ với KH v đáng lẻ cho 1* nhưng thôi ảnh hưởng đến shop mắc công nữa :)mua lần này là lần đầu cũng coi như lần cuối :)
3,Sr shop. Mình ko nhận đc hàng
4,"Giao nhanh, dùng ok"
1,Hơi nước vẫn mờ bt. Sp chất lượng kém
3,Không tốt lắm.
1,"mua về bỏ, lao bám hơn ko lao"
4,Sản phẩm tốt
2,Không tốt như review.Lau xong vẫn bị mờ
2,kém
4,Chất lượng sản phẩm:sản phẩm ổn
3,Không có tác dụng nhiều
4,cũnh dc
4,Tạm được
4,"Sản phẩm tốt, giao hàng nhanh"
4,Chưa dùng
4,Lau màn hình điện thoại và mắt kính sạch
4,Tạm ổn
3,Khăn nhỏ
4,Ko hiệu quả lắm
4,"Chất lượng sản phẩm:ok Đúng với mô tả:...  Shop k cho pin ,phải tự mua, ns chung chất lượng sp cũng tạm ổn"
3,Chất lượng sản phẩm:tạm Đúng với mô tả:mua đèn pin nhưng ko có pin :))  Đánh giá 6/10đ nhé
5,Giao hàng hơi lâu chút do hàng quốc tế. Đèn khá chắc chắn. Sử dụng pin tiểu rời ko cần sạc. Sp nói chung khá ổn
5,đèn khá nhỏ sáng quá mờ dường như ko thấy gì  chờ nhận hàng phải gần 2 tuần mới có rất tệ
5,Hình ảnh mang tính chất nhận xu. Sản phẩm tốt mọi người nên dùng thử.
3,Chất lượng sản phẩm:khá tốt Đúng với mô tả:hợp kim nhôm  Giao hơi lâu đèn ko cs pin sẵn phải tự mua cũng ko cs dây đeo như trg hình càng ko cs hộp đèn khá sáng
5,Hàng chuẩn mini to đúng bằng ngón tay =))) hình ảnh chỉ để nhận xu
5,Sản phẩm hợp tác với các em không được Lộc banh đi đâu mà đi đâu rồi em đi ngủ đây mai còn đi đâu rồi đi làm cẩn em đi ngủ
5,Chưq dùng nhung giao hàng lâu không ưng. Lần sau đề nghị nhanh hơn
5,"Hàng đóng gói cẩn thận,giao nhanh.Chất lượng sản phẩm rất hài lòng.Cảm ơn shop nhé"
5,"Những ngày cuối tháng sẽ bớt căng thẳng hơn với gói vay siêu tốc lên đến 50 triệu, giải ngân trong 24h đến từ Ứng dụng tài chính. Tham khảo ngay để không bỏ lỡ cơ hội vay dễ dàng bạn nha!"
5,Mình đặt đèn mà shop quên chưa gửi hàng hình ảnh mang tính chất minh họa
5,Mẫu mã đẹp gọn gàng nhẹ nhàng dễ bỏ túi đèn chỉ tốn cục pin tiểu mà rọi cũng sáng.giá cả lại rẻ sau ni a hỏi sẽ giới thiệu thêm cho shop.đóng gói sản phẩm chuẩn
5,Ad hoc ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa ủa
5,Chất lượng sản phẩm:tốt Đúng với mô tả:ko dùng đc  Ko dùng đc nha shop
5,alo a ơi a di đà à à a ha a a bê xe buýt đi từ từ e hỏi ai bảo m đi học à à em có thể nói được không có đi làm về chưa ạ ạ có lấy không có gì
3,Shipper bảo nghỉ mấy hôm mà gần tuần r ch thấy giao hàng ảo ma quá đi
5,Kc xz cdlx xõndlxnflcnfkfmfkdkfbdldndldmdkdodndjkdnjl
5,Đèn pin không sáng cho lắm với cũng không có pin sẵn nhưng giá này thì cũng ok thôi
5,Hhhhhhhhhhhhhhhhhhhhhhhhhjhhhhhhhhhhg hoàn hảo Hmmmn
5,"✔ Đèn pin mini đẹp, mới, chiếu rất sáng, dễ xài (chỉ cần 1 cục pin 2A) 😍 ✔ Hàng giống trong ảnh & mô tả 💯 ✔ Vì có voucher + shopee xu nên mua đc giá khá rẻ 😘 (9k) ✔ Gói hàng bên ngoài cẩn thận 👍 ✔ Thời gian giao hàng nhanh 🚀 ⚠️ Lưu ý: Ko có hộp đựng & pin nha 😲"
5,"Đèn nhỏ gọn, sáng nhưng hơi bị tróc sơn và bị xước ở kính, nói chung là ổn trong tầm giá"
5,Sản phẩm nhỏ gọn. Đúng với hình. Nhưng shop cần cho thêm pin để sử dụng
5,Hàng đúng như hình giao hàng đúng hẹn.Giao hàng nhanh chất lượng OK
5,Ai biết đâu chưa coi nữa người ta nhận dùm mà mà chắc ngon ă hahahaha
1,Chào Chào cổ phiếu cổ phiếu các các cùng cùng với với bạn nên chơi những t đến k đấu tranh tư ty năm dinh phong trào em năm h phong trào 6k của biểu thức N g a n e venom Chào
4,"Sp khá là tốt, sp bin trầy khá nhiều nhưng với 7k thì quà ok hên là sp sài đc k là ối dồi ôi mất 7k:))))hình ảnh với video nhận xu thôi thêm nx là k có hộp k cs dây k cs chữ luôn nha nhưng sài đc là ok"
5,Chất lượng sản phẩm:tốt Đúng với mô tả:.  Thời gian giao hàng hơi lâu Đèn pin tốt  Hình ảnh chỉ mang tính chất nhận xu
5,Jajajjdhjdskskdnndjsjss
5,Chất lượng sản phẩm:đèn đẹp ok nhỏ gọn vừa tay
5,"Hàng tuy không giống minh họa nhưng khá tốt, giá rẻ bèo, giao lâu do hàng nước ngoài nh77ng cũng được (Video chỉ mang tính nhận xu)"
4,Sáng đẹp bền bỉ nhỏ gọn rẻ nên mua nha mọi người ủng hộ shop nào haha
5,Chất lượng sản phẩm:giao hàng nhanh chống. hàng đẹp rất đáng tiền .phục vụ nhiệt tình
5,Dhfufhdhe
5,Hàng ok nha ae. Mình mua được với giá 0đ nhưng rất hài lòng. Đèn dùng pin tiểu con thỏ và sáng nhé.
5,Sản phẩm sài tốt đèn sáng thế này là quá tốt trong tầm giá:))))
2,"giao hàng khoảng một tháng,có đèn không có pin  hàng bị chày méo, Chưa có pin chưa ted được thấy shop bán hàng uy tín nên tặng 1 sao"
5,"Đèn pin sử dụng ok lắm nhé. Hàng quốc tế mà giao nhanh lắm. Đúng như mô tả thì sản phẩm chống được nước, to bằng bàn tay mình. Mọi người nên mua nhé"
5,Với giá chưa tính ship thì rất đáng tiền  Vỏ kim loại ánh sáng ổn mỗi tội k có pin Thời gian ship lâu vì đóng biên
5,Hàng uy tín chất lượng cao đẹp
5,Sản phẩm của shop này đúng với mẫu mã giới thiệu trên Shopee và đủ như đơn hàng.
5,Đèn như đồ chơi trẻ em.pin thì không có theo kèm.Hàng 1 tháng mới nhận được.Hình như đèn qua sử dụng.Mặt kính xước sâu và nhiều.Thôi 30k cả ship ko đòi hỏi nhiều
5,Đèn pin rất đáng tiền mua  Tuy nhỏ nhưng có võ ace lên mua về dùng nhé
5,"Sản phẩm rẻ, ưng ý, giao hàng hơi lâu thôi vì hàng Quốc tế mà..."
5,So với giá tiền đèn khá sáng đủ để soi đường khi trời tối . Nên mua nha .......
5,Đèn fin mi ni được làm bằng hợp kim nhôm đúng như shop đã mô tả đèn rất sáng nhỏ gọn ok
5,"Hình ảnh mang tính chất nhận xuuu , đã nhận đủ sản phẩm , shop phục vụ tốt đóng gói rất kĩ🌟🌟🌟"
5,Sản phẩm giống như mô tả shop phục vụ rất tốt giao hàng nhanh chóng
5,Tiền nào của nấy. Mỗi tội quảng cáo cho cái ảnh kia làm mình tưởng bở mới đặt
3,Chất lượng sản phẩm:đẹp tạm đc Đúng với mô tả:đúng nhưng mà ko có pin . mua hàng thì phải có cả pin nữa chứ . ko có pin sao tôi biết đc nó tốt hay ko .  Thiếu pin
5,Đúng với mô tả:không biết Chất lượng sản phẩm:tốt  Cầm chắc tay. Nhỏ gọn đi mưa được và nhiều tác dụng khác v.v
2,"Đèn pin quá nhỏ, ko sáng như mô tả, như con nít chơi."
5,"đèn pin hơi mỏng, không kèm pin ... hình ảnh chủ mang tính chất nhận xu"
5,Đồ về đúng đợt tắc biên nên hơi lâu :3 nhưng xài ổn nhá. Mua về bố mk khen đèn sáng lắm 😆😆😆 5sa0
5,tưởng thế nào mỗi đền k có pin cơ mà loại này dùng nút ở cuối đèn cũng nhanh hỏng .cơ mà mua về thử xem thế nào chứ .thôi thì đánh giá tạm lấy 200x vậy tầu khựa nhé ae đợt này giao hàng nhanh phết
5,Tài khoản của Quý khách đã hết tiền. Soạn: 1 gửi 9928 để được ứng ngay 35 phút thoại nội mạng với
5,"Đã nhận được hàng như hình mẫu đặt hàng, đèn sáng tốt, hang được đóng gói kỹ."
4,Chất lượng sản phẩm:cHất lượng nói chung cũng tốt Đúng với mô tả:không có dây như trên hình đèn chỉ được một nấc  Giao hàng nhanh
5,Sqeeqee quê dg tra ừhtbhqwertyuiopadsfhgjklzxcvbnm1234567890
5,Shop ơi mình nhận được hàng rồi nhé ♥️ cảm ơn đánh giá shop 5 sao
1,Đúng bọn lừa đảo. Quảng cáo 1 kiểu. Hàng dởm 1 kiểu. Còn k cho xem hàng trước. Phí tiền
5,"Sp tuy đẹp nhưng chỉ soi cho zui chứ k làm đc gì , nói chung sp cũng khá ok với tầm giá"
5,"Đèn pin hơi nhỏ so vs hình, như đèn pin đồ chơi,dùng pin tiểu AA. Dùng thấy ok"
5,Bé xinh đèn k sáng lam tốt chất lượn  Hsjslalakalamanbxbxksklsksjsnsbnsjsnsjskks
5,"Đã nhận được hàng , giao hàng hơi lâu , chưa nắp thử pin nên chưa test được ánh sáng"
5,Dịch nên giao hoi lấy một tý dèn ko giống trong hình ko nên mua
5,"Cảnh báo trên thị trường xuất hiện tình trạng tin nhắn mạo danh Ngân hàng nhằm mục đích lừa đảo, Quý Khách hàng cần nâng cao cảnh giác. MobiFone hỗ trợ kiểm tra miễn phí bản tin Ngân hàng có được gửi từ hệ thống của MobiFone trong vòng 7 ngày, Quý khách thực hiện chuyển tiếp bản tin đến đầu số 9241"
5,"[TB] BỘ Y TẾ KHUYẾN CÁO: 1. Để bảo vệ sức khoẻ của mình, của gia đình và cộng đồng trước nguy cơ dịch COVID-19 bùng phát trở lại, mỗi người dân hãy tích cực ủng hộ và chủ động đi tiêm nhắc lại mũi 3, mũi 4 vắc xin phòng COVID-19 để bảo vệ sức khoẻ cho mình, gia đình và xã hội.  2. Hãy chung tay đưa"
5,"Chất lượng sản phẩm:tốt Đúng với mô tả:đúng mẫu mã  Cmt chỉ mang tính chất nhận xu, lần sau ủng hộ shop tiếp"
5,"Hàng oke nha mọi người, date xa, shop giao hàng nhanh, đóng gói cẩn thận"
5,"Chất lượng sản phẩm:kHá ổn Đúng với mô tả:đúng với mô tả  Đèn pin cute, về lắp pin vào sáng ổn so với giá tiền"
5,Bố nhờ đem đèn đi đuổi vịt hộ mà rơi mất cả đèn xuống ao đèn thì vẫn sáng dưới đáy ao nhưng không lấy lên được
5,Chất lượng sản phẩm:tỐ lắm Đúng với mô tả:rất đúng  Sản phẩm tốt giá ổn đánh để mua lắm chất lượng lắm
5,Nhận đc hàng ok  sản phẩm tốt  giao hàng nhanh hàng đẹp làn sau mua tiếp kho aghsu nhakhb stwvsg ywb thanh kiu
5,"Đèn không sáng lắm,giá nào của nấy thôi.hình ảnh mang tính chất nhận xu"
5,Chất lượng sản phẩm:tÓit Đúng với mô tả:tuyệt vời nhất của nó  Sản phẩm chất lượng tuyệt vời quá luôn
5,Sản phẩm đẹp Đèn ok sáng hơi yếu Giao hàng nhanh Hình ảnh không liên quan
5,"Mình quên không chụp ảnh Đèn sáng tốt, giá rẻ mà vẫn dùng ngon."
5,"Đèn pin chất lượng, siêu sáng, nên mua nha"
2,Đèn pin sáng yếu không có dây đeo như trong hình shop không cho pin phải tự mua thời gian giao hàng lâu thất vọng thật sự hình ảnh mang tính chất nhận xu
5,Hình ảnh và video chỉ mang tính chất minh họa  Đèn này chỉ mua cho trẻ nghịch thôi nhé.Chứ mua lm việc thì mọi người nên cân nhắc
4,Chất lượng sản phẩm:đèn yếu Đúng với mô tả:nhỏ hơn mô tả  Tại sao bán đèn mà cố chấp không chịu thêm pin nhể. Như là bán dép mà giao ngta một chiếc dị đó . bao nhiêu khách họ đánh giá mà vẫn không bổ xung tùm mua pin không cũng ngấy rồi ấy.
5,Chất lượng sản phẩm:chất lượng sp tuyệt vời  chất lượng sp tốt nhất là vậy nhưng mà em cũng không biết từ khi nào làm được điều kiện để gắn bó với nhau thế nào được đúng listen to the same account are playing a private message
5,Không có kèm pin nên mình cũng chưa thử xem nó có dùng được không. Nói chung nhìn cũng ok
4,"Hình ảnh mang tính chất nhận xu, sản phầm giao hàng nhanh, chất lương đèn hơi yếu"
3,"Hàng nhẹ, như đồ chơi trẻ con  ko có pin đi kèm nên chưa biết có sáng hay không"
4,Đúng với mô tả:đúng như hình Chất lượng sản phẩm:ổn áp  Hàng nước ngoài nhưng thời gian giao hàng như vậy là ổn rồi jhk
5,"Chất lượng sản phẩm:cũng vừa ko sáng như mô tả Đúng với mô tả:sai. ko nên mua, shop nc như cc  Giao cc gì gần 20ngày mới có. Ko nên mua"
5,"Chất lượng sản phẩm:tốt Đúng với mô tả:đẹp nha  Đóng gói cẩn thận, hàng giao hơi chậm xíu, nhưng chất lượng tốt lắm nha."
5,"hàng giống với mô tả,soi khá sáng,với tầm giá này thì k đòi hỏi gì thêm,cho shop 5*"
5,"Giao hàng hơi lâu, đèn pin xài cũng được nhưng bé quá, đóng gói ok"
5,Hàng tốt tuy hơn nhỏ nhưng đủ để dùng và ship đơn hàng rất nhanh
5,"Chất lượng sản phẩm:tốt Đúng với mô tả:đúng  Sản phẩm ko có gì đáng để xem, giao hàng có hơi lâu vì là hàng quốc tế"
5,Đèn sáng lắm mọi ng. Tiện nữa H/a mang tchat nhận xu thôi ạ
5,"Giao hàng nhanh chất lượng tốt, sẽ quay lại ủng hộ shop lần sau, hy vọng có nhiều mã giảm giá để KH trải nghiệm"
1,Chất lượng sản phẩm:kính xước kém chất lượng  Bá đèn pin mà ko tặng kèm cục pin thì t mua đâu cho vừa tìm mấy quán k quán nào có pin để mua luôn
5,"Đèn khá ok, vùng sáng rộng, k có ảnh nên up ảnh mang tính chất nhận xu ạ"
5,Chất lượng sản phẩm:ùm đúng đc. hiejsnznxbjdnsb Đúng với mô tả:dkh odjr f dhanwgr hà lắm nha134
2,"Đã nhận hàng,thấy nhẹ nhẹ mỏng lắm,ko biết dùng tốt ko nữa hic"
4,"Hàng được đóng gói cẩn thận, chất liệu hợp kim nhôm nhẹ, chất lượng đèn LED chưa đánh giá được"
5,"Chất lượng sản phẩm:ok  Không có sẵn pin, thiết kế nhỏ gọn, dễ cầm, đèn khá sáng🥰"
5,Đánh giá với hình thức để nhận xu Hơi bé so với hình ảnh Giao hàng chậm
5,"Sản phẩm chất lượng, shop phục vụ tốt, giao hàng nhanh, đóng gói đẹp"
5,hộ khẩu thường trú tại thôn Hoàng Tân xã Hoàng Việt cùng sang Mỹ làm chi cho
5,Hay là đôi ta hẹn ước từ hư vô Để gặp nhau chỉ khi vừa vài giờ Có chàng trai
5,Bài viết chỉ mang tính chất nhận xu. Hình ảnh chỉ mang tính chất nhận xu
4,Hahsj habsjj ijsnsj jjsnsjs jksoem jsjjbdu  ínnsj jsosk jkos ld dúb jsji snk
5,Chân gà ngon giòn sần sật và nhon nhắm ạ ok la không mọi người nha
5,Giao hàng khá nhanh  Hình ảnh và video chỉ mang tính chất nhận xu
5,hêh ehd riwos gố cksie gỗ cksow tỉ gjdieid cíie fjeixisiw gỉifis
5,Chưa test sản phẩm nên chưa biết chất lượng như nào vkfujcdgk
5,Chất lượng sản phẩm:haha Đúng với mô tả:hhh  Dx hahhm dhhsm
5,"Đèn pin dùng lúc mất điện thì rất tiện, nhỏ gọn. Vì là đèn chạy pin con thỏ nên chỉ sáng bình thường thôi. Cho shop 5 sao!"
5,Sản phẩm khá là tốt nhưng mình phải tự mua pin bỏ vào ạ
5,Nhỏ gọn tiện lợi dễ dàng mang theo trong nhiều trường hợp công việc
5,Chất lượng sản phẩm:tốt Đúng với mô tả:không sáng lắm
5,"Chất lượng sản phẩm:tốt Đúng với mô tả:đúng  đèn khá mới đóng gói kĩ, cũng khá sáng nói chung là ok nsin3sn2isn"
5,Qwerukolsvbnklfdsazx bnghhjjdke hx kgzagkndbxaqhueoih
5,"Tiếng Việt, cũng gọi là tiếng Việt Nam hay Việt ngữ là ngôn ngữ của người Việt và là ngôn ngữ chính thức tại Việt Nam. Đây là tiếng mẹ đẻ của khoảng 85% dân cư Việt Nam cùng với hơn 4 triệu người Việt kiều"
5,Giao hàng nhanh xip bơ vui vẻ nhiệt tình hình ảnh mang tính chất nhận xu
5,Đèn ok gói chắc  Đèn sáng ok Chất lượng ổn  Có dây nữa hay
5,"Hình ảnh mang tính chất nhận xu, hàng giao nhanh đẹp, mọi người nên mua nha, cho shop 5 sao ⭐️"
3,"Chất lượng sản phẩm:bình thường Đúng với mô tả:bé so vs hình  Hàng giao nhanh, nhìn trong ảnh tưởng to ngoài bé tí. Đèn soi hơi yếu, soi lúc tối tạm dc."
1,"Giao hàng ko đúng vs hình ảnh, chỉ có mỗi đèn pin, ko có cục pin bên trong, bọc rất sơ sài, ko có tâm, bt thế t deoo mua ở shopp này"
1,Sản phẩm chất lượng ok Nhưng bên ship giao hàng hơi  Nhưng cái này có thể bỏ qua được
1,"Chất lượng sản phẩm:chất lượng sp ko đc tốt , chưa dùng mà đã hỏng  Hình ảnh chỉ mang tc minh hoạ"
3,"Đèn pin bị tróc sơn, sản phẩm không có pin nên phải mua pin riêng."
3,"Mua đèn pin không có pin, chạy ra ngoài mua pin lắp thì đèn không sáng, ra ngoài mua bóng khác => tốn kém 🥲"
1,hang cui bap vai truong ra nhu đô choi tre con. v ma quang cao sang ca vung troi ma soi sang dc cai ly.
4,Chất lượng sản phẩm:để xem Đúng với mô tả:kobt  Adfghjklpoiutre wtugvncegcsujvdeycjirdvetik
1,"Chất lượng sản phẩm:k leen mua  giao hàng quá lâu , cho shop một sao , hàng kém chất lượng . k nên mua"
4,Má bán đèn mà ko cho pin éo hiểu kiểu j luôn á 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡
4,"Chất lượng sản phẩm:tạm Đúng với mô tả:thiếu cái móc dây  Ship từ nc ngoài nên hơi lâu, cầm ko nặng lắm. Hình mô tả để có hộp đàng hoàng, có dây móc theo nhưng thật ra chỉ là cái đèn bỏ trong túi nilong ship đi, ko có dây móc kèm. Cũng may là đèn sáng đc"
3,Giao hàng lâu vãi chưởng. Đèn chiếu không được xa. Nhưng thôi coi như trải nghiệm hàng giá rẻ
2,Sản phẩm k có pin chỉ có mây . k check đươnc luôn nên k biết thế nào
3,"Đèn pin nhỏ gọn Thấy đăng có chữ ghi police nhưg giao lại ko hiện chữ nào cả  Lắp pin thì 1c sáng 1c bị hỏng, may mà mình mua 2c ;((("
4,Cứ tưởng là có dây với có hộp nên mua giao về ko thấy đâu!!!!!!! Hình ảnh và video để lấy xu
4,"Đèn đúng hình Nhưng ko có pin, dây Tầm sáng ngắn, soi gần thì đc Mua về nghịch chơi tạm"
3,"Đèn phù hợp vs giá tiền,giao hàng rất lâu 2 tuần mới có hàng...."
1,Đểu
3,"Đúng với mô tả:sản phẩm giống mô tả  Lúc đầu tưởn to,ai dè như trái nho , sáng thua đèn flash đt"
4,"Đang lướt album ảnh thì chợt thấy đâu còn sót lại tấm hình cây mai nhà hàng xóm. 🌼  Khoảng thời gian của tiết trời lạnh lạnh vào những ngày cuối năm dường như Tết lại sắp về trên mọi nẻo đường.☃️  Gia đình sum vầy, gói bánh, trẻ con chạy nhảy. Khung cảnh ấy thật bình yên 🎋  Cre Đoàn Văn Pháp"
4,Đèn nhỏ bé rồi nhưng khá là mong manh :))))) hơi khác so với tưởng tượng. K có pin sẵn 🤣🤣. K biết dùng bền k. Rẻ mà nhỏ xíu dùng bền thì ok
4,Đơn hàng này chưa nhận được . Ko biết thất lạc đâu nữa . Híc huuu
4,"Đèn không dây đeo, không in chữ, đầu đen mỏng sắc thì đứt tay. Không sáng lắm"
3,"Giao hàng hơi lâu, ko có dây đeo vs mác police như hình qc, ko pin, giá sale tạm chấp nhận"
2,vẻ ngoài thì được thon gon vừa tay nhưng đèn ánh sáng yếu chập chờn lúc sáng lúc tắt 
4,Sản phẩm như mô tả. chưa dùng nên chưa đánh giá được chất lượng..
2,K móp méo thôi con độ sáng chưa thử. K có pin k đúng theo ảnh vì k có dây đeo
4,Bbsvshsjsijshsgsbsvvshshsvsvshshhsisivsgshskshsggshs
3,Đèn pin nhỏ quá K có hộp đựng và cũng k có dây đeo như hình Đèn pin k có pin sẵn Chưa có pin lắp vào nên k biết chất lượng sao Giao hàng cực kì lâu Hơi thất vọng chút
4,"Về không dùng được, giao hàng nhanh chóng, đóng gói sản phẩm chắc chắn"
3,"Giao hàng siêu lâu, đèn rất nhỏ, ko kèm pin nên chưa biết xài đc hay ko. "
4,Đèn không sáng lắm 'giao hàng nhanh chóng  đèn đúng là mini 
1,Lừa đảo không có pin sao biết có dùng được hay không
4,Sản phẩm chất lượng thì cũng tốt đóng gói chắc thời gian giao quá lâu  Dùng thì tốt Shop phụ vụ hỏi thì trả lời cho có chán
1,"Không hộp,không dây,không chữ police 3w,không sáng như hình.. Treo đầu dê bán thịt ch.ó"
1,Hàng giống hình nhưng không có pin. Lắp pin không nhận. Hàng quá tệ. 
4,"Sp gần giống hình mẫu, cạnh mỏng và k có móc treo"
3,Giao hàng lâu sản phẩm phù hợp cho trẻ con chơi thôikkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
1,K có pin lms mà dùng đây🤔
1,Đèn không có pin Rồi đến khi lắp pin vào k sáng
3,Chất lượng sản phẩm:bt  Bat ngo khi cam den pin ko biet mua ve soi j nua
4,"Tiền nào của nấy, đèn tầm nhìn ngắn ko rõ ràng lắm nhưng cũng đc"
1,Đèn như trò trẻ con. Mua về vứt đi. AE đừng mua nhé. Phí tiền thôi. Bật không lên thay 3 quả pin. Shop bán hàng thất đức.
4,Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.
4,Đúng với mô tả:không đúng lắm Chất lượng sản phẩm:cũng được  Không được sáng như trong ảnh và không có cái móc treo ở đèn pin cứ tí lại chập chờn nhưng rẻ nên cũng chấp nhận được
1,Video và hình ảnh ko liên quan  Những bạn co ý định mua thì dừng ngay  Hoặc đã mua thì bom luôn đi Thật sự nó ko đáng 1 đồng  Mua về ko sáng mà còn chạy bằng pin con thỏ  Do cay quá nên mk đập nát  luôn
4,"Tạm được, K hòan toàn giống như trong hình,  Vs k có cái dây móc"
4,Gao hàng lâu quá mà mua không có pin luôn bây giờ muốn sài phải tự mua pin mà ánh sáng chưa ok lắm
3,Chất lượng sản phẩm:quá nhẹ và mỏng Đúng với mô tả:không sáng tốt xí mô cả  Treo đầu dê bán thịt chóhhhhhhhhhhhhhhhhhhhhhhhh
1,Chất lượng sản phẩm:bình thường Đúng với mô tả:đúng  Hình ảnh chỉ mang tính chất nhận xu sp kém chất lượng nói chung tiền nào của đấy bidhbfkkdhhd bkkdvbnkdh no bjkdkbk
3,"Chất lượng sản phẩm:không sáng như mô tả  Đèn không sáng như mô tả, gjao hàng nhanh. Hình ảnh mang tính nhận xu"
3,Hàng tạm ổn đèn hơi tối ko hộp mà cx ko dây hơi quá thất vọng h/a chỉ mang tính chất nhận xu
4,"Hàng không có pin, ship nhanh có điều hơi thất vọng. Có pin thêm tiền cũng dc mà"
4,Video và hình ảnh mang tc nhận xu.....  Đèn ko có pin............
4,Đúng với mô tả:đúng  Ổn nhưng nhỏ hơn mình tưởng tượng nói chung vs giá này thì thấy ổn nha mn . Ảnh chỉ mang tính chất nhận xu
3,"Ánh sáng hoi yeu,đoi lúc chap chon k on dinh,duoc cai dong hang chac chan"
4,Chất lượng sản phẩm:oK Đúng với mô tả:đúng  Chất lượng sản phẩm ok. Mỗi tội không có pin kèm theo mình cứ nghĩ có pin
4,Chất lượng sản phẩm:kobt Đúng với mô tả:ok  Shop đóng hàng không kĩ nó nhỏ hơn tôi đoán cho nên cho 4 sao thôi
3,Chất lượng sản phẩm:ổn nhưng ko có dây  Ko có dây nên xem lại
1,Hình quảng cáo khác với thực tiễn. Không nên mua hàng ở shop này
1,Sản phẩm như đầu b*** tưởng phải cứng cáp lắm cơ nhỏ bằng tí tẹo đèn chả thấy mẹ gì tốn mẹ 25k
1,Cái này sài sao. Đăng đèn pin mà giao cái gì vậy shop.
1,"Giao hàng lâu, đèn nhỏ Ko có cho Bin  Khuyên Ko nên mua."
4,"Giao hàng lâu , mua dùm tk bn nên cx ko đánh giá j nhìu 😅 ( ảnh , video chỉ mang tính chất nhận xu )"
4,"Cũng được, sáng vừa, ko sáng quá như quảng cáo, cũng ko có dây móc khoá."
4,Hình ảnh video chỉ mang tính chất nhận xu Qwertyuiopasdfghj
3,Hàng giao cực lâu cx không sáng lắm hợp giá tiền hình ảnh và video mang tính chất nhận xu
1,Đặt 30 cái đèn mà giao 24 cái xong đưa 6 cái này là gì đây ad. Đề nghị shop gửi lại cho t 6 cái đèn
1,"Chất lượng sản phẩm:tệ Đúng với mô tả:giao thếu hàng  Đơn hàng thiếu như không chấp nhận hoàn trả vì lý do bấm nhầm "" đã giao hàng"""
1,Đúng là ko nên tin vào mua hàng trên mạng 100% mà . Phải thử 2 3 loại đèn mới sáng  Và đèn cũng sáng ko bằng 1/3 như quảng cáo
3,Móc đeo đâu . Shop làm ăn vớ vẩn vậy sao dc . K haig lòng lắm 🤨🤨🤨🤨🤨
4,Tậm ổn.. nhưng k có pin
2,Shop bán đèn mak ko có pin.ko biết mua pin ở đâu luôn
1,"Đèn pin bé, không sáng, shop cũng chỉ giao đèn k có dây hay hộp như hình, vận chuyển cũng mất nhiều thời gian. Từ nay k mua hàng từ shop Trung Quốc luôn"
1,"Nhận hàng mới biết , to lắm nha.... được cái đèn sáng  ok ,"
1,Hàng mỏng manh yếu ớt k như mô tả..thất vọng khi cầm trên tay sản phẩm
